StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA
1656,15,1,Caucasian,Bachelor,8.2693153342032,29,1,Moderate,0,0,1,0,0.730779602362944
1682,15,0,Caucasian,Some College,4.62697426400301,14,0,High,0,0,0,1,1.73031800279137
1314,17,1,Asian,High School,16.1495587130382,25,0,,0,0,0,0,0.796359847886648
1826,18,1,Caucasian,Some College,13.7456600882626,26,0,Moderate,0,0,0,0,0.854558288580538
2650,16,1,Caucasian,Some College,6.0366932178579,10,0,High,0,1,0,1,2.31911914676317
3391,16,1,African American,,12.4166526554839,17,0,Moderate,0,1,1,0,1.80329676262921
1104,18,1,Caucasian,Some College,12.1202766387216,20,1,Moderate,0,1,0,0,1.51563909839502
1674,16,1,Caucasian,High School,0.272796916717621,28,0,Low,1,1,0,0,0.481298480465251
1875,16,1,Caucasian,Higher,2.5462375749345,16,0,Moderate,0,1,1,0,1.68967308484543
2048,15,0,Other,Some College,17.9559161278405,6,0,High,1,0,0,1,2.84637875341922
1506,15,0,Caucasian,Some College,10.5975125103641,4,1,Moderate,0,1,0,0,3.01735322708325
1202,18,1,African American,High School,8.0557106809299,18,0,Low,0,0,0,0,1.23484404078202
1696,18,1,Caucasian,High School,0.639889202886494,25,0,Moderate,0,1,0,0,0.758814268784536
2029,15,0,Asian,Bachelor,13.2814824239967,29,0,Low,0,0,0,0,0.39318647136243
1435,18,1,Asian,High School,6.2636410140727,5,1,Low,1,0,0,0,2.90524211230726
3167,18,1,Other,Some College,16.868555914181,5,0,Low,1,0,0,0,2.97133201632582
2538,16,1,Caucasian,Some College,8.53183802108787,16,1,Moderate,0,0,0,1,1.66664009779017
2880,15,1,Other,Some College,19.0118793186225,17,0,Moderate,1,0,0,0,2.16155873707839
3263,16,1,Caucasian,Some College,0.0181167049218045,16,0,Very High,1,0,1,0,1.94767693624079
2490,15,1,Asian,Some College,11.1768174190933,2,0,Moderate,0,1,0,0,3.2353025807091
1142,15,1,Caucasian,High School,13.0981424629572,23,1,,1,1,0,0,1.0460447710801
2028,17,0,Caucasian,Higher,7.54503971431391,18,1,Very High,1,0,1,0,2.43493437884644
2389,17,1,Caucasian,,9.70561434220396,23,0,Moderate,0,0,0,0,0.815777368872651
2438,15,1,Caucasian,Some College,2.12184099895904,14,1,Moderate,0,1,0,0,1.87146590144271
1798,17,1,Asian,High School,18.1169877999861,6,0,Moderate,1,0,0,0,2.95214586347002
2468,16,0,Asian,High School,5.30069836281095,25,0,High,1,1,0,1,1.18673782849849
2127,18,1,Caucasian,Some College,14.1735343993101,26,0,,1,0,0,0,0.312479581274079
2039,15,0,African American,Some College,7.5892276118693,5,0,Low,1,1,0,0,2.62260105205008
3390,16,1,Caucasian,Some College,6.80549964468062,20,0,Moderate,0,0,0,1,1.14233287952616
3269,15,0,African American,Bachelor,9.51812654946401,4,1,Moderate,1,0,0,0,3.20846174618405
2347,17,0,Asian,High School,3.13525895198589,21,1,High,0,1,0,1,1.64337375958425
1278,16,0,Caucasian,Bachelor,12.08009995479,28,1,High,0,0,0,0,0.695630933459946
2890,15,1,Asian,,9.28663489590306,19,0,Moderate,0,0,0,0,1.05000585151047
3174,16,1,Asian,Some College,17.1257025609352,13,0,Low,0,0,1,0,1.79895034008762
2455,15,1,Other,Bachelor,13.4843926489479,13,0,,1,1,0,0,2.15739183326122
3051,16,0,Caucasian,Bachelor,8.05222876680325,24,0,Low,1,1,1,0,1.11622846134503
1721,16,1,Asian,High School,14.1211622927606,17,0,Very High,0,1,0,0,2.35881589745505
3325,17,1,African American,Bachelor,10.3332851968775,27,0,Moderate,0,0,0,0,0.473300870906962
1096,16,1,Asian,Bachelor,19.2783202414638,29,0,High,0,0,0,1,0.732908233901387
2179,17,0,Caucasian,Some College,3.9462794115212,17,0,Low,0,0,0,1,0.821701669770558
1724,15,0,Asian,High School,17.6985349368993,14,0,High,1,1,0,1,2.66889332908893
2484,15,0,Caucasian,,17.6084380574721,26,0,Very High,0,0,0,0,1.22041797644199
3192,15,1,Asian,Some College,16.1116165288247,1,0,Moderate,1,0,0,0,3.22293749868912
1771,15,1,Caucasian,Bachelor,12.4988754081566,8,1,Moderate,1,0,0,0,2.74236112310161
1553,15,1,Asian,High School,18.6735781226587,22,0,Low,0,1,0,0,1.16539436312127
2759,17,1,Caucasian,Higher,12.1889059465456,29,0,High,0,0,0,0,0.328085703899122
1996,15,0,African American,High School,16.0512149630326,13,0,High,0,1,0,0,1.892745844623
2396,16,0,Caucasian,High School,7.755286570595,13,0,High,0,0,0,1,1.88561478548442
1543,17,0,Asian,,8.51786310073364,6,1,High,1,0,0,0,3.21933334807461
2060,18,0,African American,,10.9604299445827,8,1,Moderate,1,0,1,0,3.05492412503806
2652,16,1,African American,Some College,6.58011459324466,6,0,,0,0,0,0,2.09606565162715
2589,17,1,Asian,Bachelor,3.28785368656828,10,0,Moderate,1,0,1,0,2.16761489173918
1377,18,0,African American,Some College,13.2393967890127,14,0,Very High,0,1,0,0,2.58411065506386
1954,18,1,Asian,High School,4.67218064072474,21,0,Very High,1,0,0,0,1.54005945954137
1520,16,0,Caucasian,Bachelor,13.5624500307329,14,0,Moderate,0,0,0,0,2.01877689899652
3389,17,0,Caucasian,High School,7.58321727959887,4,1,Very High,0,1,0,0,3.27914972702503
1740,18,0,Asian,Some College,4.89599746003452,4,0,Low,0,0,0,0,2.25807103519805
1922,17,0,Caucasian,High School,3.82103737417366,12,1,Very High,0,0,0,0,2.1973872900257
1765,15,1,Other,High School,7.27028914738533,9,0,,0,0,0,0,2.00382837863094
2334,18,1,Other,Higher,5.75868188186438,4,0,Moderate,1,1,0,1,3.1274525275924
2071,15,1,African American,Some College,4.32271624621841,3,1,Moderate,0,0,1,0,3.46323930465168
2463,15,1,African American,High School,12.1302445064644,25,0,High,0,0,1,0,0.744692833375679
1734,18,1,African American,Some College,9.84432366574934,19,0,Moderate,0,0,1,1,1.00411266268769
1570,17,0,Caucasian,Some College,11.9886108405524,6,0,Low,0,0,0,0,2.48921823775653
3076,17,1,Caucasian,Some College,12.6707058723234,8,0,High,1,0,1,0,2.85043529243108
2011,15,1,Other,Some College,4.81992515991836,22,0,Low,0,1,1,0,0.81655065967435
1793,15,1,African American,Some College,8.40670778390998,2,0,Moderate,0,0,1,0,3.30055220627926
2708,16,1,Caucasian,High School,6.39304124510601,18,0,Very High,1,0,0,0,1.85470044213959
2316,18,1,Caucasian,Bachelor,2.70076273361095,12,0,Low,0,0,0,0,1.72159796263586
1009,17,0,Caucasian,,4.5620075580477,1,0,Moderate,0,1,0,1,2.89681918951357
1256,17,0,African American,Bachelor,9.20205253115376,10,0,Very High,1,0,0,1,2.40328454702353
1257,17,0,Caucasian,Some College,3.8689445602387504,0,1,High,0,0,0,0,3.15650806390945
2277,15,1,Caucasian,Some College,13.8964145974344,11,1,,1,1,0,0,2.39613909507156
1865,18,1,African American,Some College,19.5946866954772,26,1,High,0,0,0,0,1.50517277333145
3316,15,0,Caucasian,Bachelor,0.867943571571217,10,1,Moderate,0,0,0,0,2.24045083837452
2400,15,1,Caucasian,Higher,1.39723841369323,11,0,,1,0,1,0,2.03734801738494
1805,16,1,Other,Bachelor,4.00679642192885,28,1,Moderate,0,0,0,0,0.152590779233678
2758,15,1,Asian,Bachelor,13.3520342716647,2,0,Moderate,0,0,1,0,3.05499081098098
1449,17,0,Caucasian,Some College,10.2686899425164,17,1,High,1,0,0,0,2.17573929267197
2713,15,0,Caucasian,High School,6.21946042766067,14,0,Moderate,0,0,1,0,1.79355572951012
2629,17,1,Caucasian,Bachelor,13.7330084670807,6,0,Moderate,1,1,0,0,2.80207383436595
2705,17,0,Caucasian,Some College,11.7024332185425,7,0,Moderate,0,1,1,0,2.71549093551515
2203,18,0,Caucasian,Some College,11.5100203693812,19,1,Low,0,0,0,0,1.2014445824557
1269,17,1,Caucasian,High School,6.79321240962886,13,0,,0,1,1,1,1.60208919598467
2898,17,1,Asian,High School,10.3430072456775,13,0,Moderate,0,0,1,1,1.92255148991971
2725,16,0,Other,Bachelor,7.30167346568801,27,0,,0,0,0,0,0.0
2753,16,1,Other,Some College,2.46927147461472,19,0,Low,0,0,0,1,0.754750671478112
3009,15,1,Caucasian,High School,14.0419437675898,13,1,Very High,1,0,0,0,2.68822933071721
3337,17,0,Asian,Bachelor,1.51743282448095,6,0,Low,1,0,0,0,2.07877789908114
2699,15,1,Asian,Some College,18.4930221081036,7,0,Moderate,0,0,0,0,2.86846415630145
1548,18,0,Caucasian,High School,14.964776123618,20,0,Low,1,1,1,0,1.89130042993889
2061,15,1,African American,Bachelor,14.0547659857917,27,0,Moderate,0,1,0,0,0.917582200361948
3066,18,0,Caucasian,,13.909769183553,25,0,Moderate,1,0,0,0,0.940947219838506
2416,18,1,Caucasian,,0.190779080510899,1,1,Low,1,1,0,0,3.05525398194347
1217,18,1,Asian,High School,16.2051826103457,26,1,Moderate,1,0,0,0,1.28701341239023
1867,15,0,Caucasian,Some College,0.819564444997809,8,0,Moderate,0,0,0,1,2.24092394868462
2009,18,1,Caucasian,Higher,5.77619939908179,7,0,High,1,0,0,0,2.53709895057245
1348,18,1,Caucasian,Some College,14.5723031358555,6,0,High,1,0,1,0,3.10713559357261
1187,16,1,Caucasian,Some College,10.8122198864946,2,0,High,0,0,0,0,2.9610552588036
2044,15,0,Caucasian,,14.6680369866981,26,0,,1,1,0,0,0.556828032953946
2636,17,0,Caucasian,Some College,8.03903849230439,12,0,Moderate,0,1,1,0,2.274842047467
1236,18,1,African American,Bachelor,8.9337744348933,2,0,,0,1,0,0,2.51174302060542
3090,15,1,Caucasian,High School,0.895028678524763,28,0,High,1,0,0,0,0.147068869997731
2530,18,0,Caucasian,High School,10.0884207943043,13,0,Low,0,0,0,0,1.82084373430586
3295,18,0,Caucasian,Some College,9.30070649461346,28,1,High,0,0,0,0,0.390755886981794
3000,15,1,African American,High School,3.99745949298887,6,0,Low,0,0,1,0,1.90126652399212
3124,15,1,Caucasian,Bachelor,1.96989283358807,21,0,Moderate,1,0,0,0,1.06193599665201
1699,16,1,Caucasian,Some College,10.7104383217193,12,1,Moderate,0,0,0,0,2.21406745916135
2550,18,1,Asian,Some College,14.4884468053863,20,0,High,0,0,0,1,1.58005052383606
1628,16,0,Asian,High School,6.30433474754572,8,0,High,0,0,0,0,2.15054616599322
1557,18,1,Caucasian,Bachelor,0.0157902218643757,24,0,Low,0,0,0,0,0.233349880471507
1940,16,1,Asian,High School,5.60926448409305,12,0,Very High,0,0,0,0,2.10254189855436
1761,18,1,Asian,Some College,10.1951413380174,13,1,High,0,1,0,0,2.16609132515856
1691,16,1,Caucasian,,3.87434101552596,17,0,Moderate,0,0,0,1,0.927321545323887
2819,16,0,Caucasian,High School,5.92131020077894,29,0,High,1,0,0,0,0.736992885548814
1144,18,0,Asian,High School,18.9783243637743,16,0,Moderate,1,0,1,0,2.03354462052118
1934,15,1,Asian,High School,15.4082357413729,20,1,High,0,0,0,0,2.03221951171853
2668,15,0,Other,Higher,17.5258469704788,13,0,High,0,0,1,0,2.48159543377951
3204,17,1,African American,Some College,5.95959589324539,1,1,Moderate,1,0,0,0,3.45379061889631
3145,15,1,Caucasian,Some College,4.19321844223401,17,0,Moderate,1,0,0,0,1.5269602894053
2475,18,1,Caucasian,Bachelor,3.9390726041744304,25,0,Moderate,0,0,1,0,0.490630062174908
3235,15,0,Caucasian,High School,3.14757029737735,8,0,High,1,0,1,0,2.71575327031774
1873,16,1,Asian,Some College,17.4039338098448,24,0,Moderate,1,0,0,1,1.25976468266523
1971,18,1,African American,Bachelor,6.07447703263652,15,0,High,1,0,1,0,2.13083277964081
3254,16,0,Asian,Some College,16.5733428706719,20,1,Moderate,0,0,1,0,1.68066118234203
2537,15,0,African American,Some College,13.282514785667,1,1,Moderate,0,0,0,0,3.3788457271666
3375,16,0,Asian,High School,2.31350447296233,5,1,High,1,0,0,0,2.91389845895387
2175,15,0,African American,Some College,16.6006536725615,20,1,Moderate,0,1,0,0,1.68538914640626
2012,15,1,Caucasian,Some College,18.7225114308027,24,0,High,0,1,0,0,1.13140273551418
2800,15,0,Asian,,11.0864519616731,8,0,Moderate,1,1,0,0,2.78909982826909
1658,17,1,Caucasian,High School,17.5312098157744,25,1,High,0,0,0,0,1.12288938107544
2181,16,1,Asian,Some College,5.63859103503122,19,0,Low,0,0,1,0,0.897216927238586
3147,15,0,Caucasian,High School,12.3244850321391,0,0,Low,1,0,0,0,3.33397000236735
1993,16,0,Caucasian,Some College,8.72428834240091,11,0,High,0,0,1,0,2.27140021100318
1318,15,1,Caucasian,Some College,11.3896477627318,3,1,High,1,0,0,0,3.19104611821992
1683,17,0,African American,Some College,2.72742210058917,0,1,,1,0,1,0,3.56079167212821
3348,16,1,African American,Some College,13.4348968095497,4,0,High,0,0,1,0,2.99291233609374
3362,16,1,African American,Some College,15.4895483855197,7,0,,0,0,0,0,2.46294311824079
2521,16,0,Caucasian,High School,19.2574098800362,0,0,Very High,0,0,0,0,3.52485582262497
2675,15,0,Caucasian,,18.4022762664526,22,0,,0,1,0,0,0.640439809231447
2144,17,0,Caucasian,Some College,9.89965589424922,14,0,Very High,1,0,1,0,2.37198291481847
2904,15,1,Caucasian,High School,4.09008677385592,20,1,High,0,0,0,0,1.36108822691039
2332,16,1,Caucasian,Some College,11.9236533880475,9,0,Low,1,0,0,0,2.70665962028669
2700,18,0,Caucasian,,2.25008266476183,21,0,,0,0,0,0,0.516631513984203
1689,17,0,Asian,,6.32750814775366,0,1,Moderate,0,0,0,1,3.04760208881881
1490,15,0,Asian,Some College,5.54853469601958,28,0,Moderate,1,0,0,0,0.21431950358434
1604,16,0,Asian,Higher,10.3643663127185,12,0,,0,0,1,0,1.47167202947976
1137,15,1,Caucasian,Higher,6.06562052130891,9,0,High,0,1,0,0,2.20486058099732
2089,18,1,Caucasian,Some College,16.3375597178757,19,0,,0,0,0,0,0.651340702424779
3332,16,1,Caucasian,Bachelor,12.1799822210386,5,0,High,1,1,0,0,3.2629223546667
2469,18,1,Asian,High School,10.7238455856441,3,0,High,0,1,0,1,3.33278858789347
2480,18,0,Caucasian,Higher,8.9782344518558,3,0,Moderate,0,1,0,0,2.74790844251461
1457,16,0,African American,Higher,6.51162265038023,6,1,Moderate,0,1,1,0,3.20949313590321
1251,16,0,Asian,High School,2.0123995444518,18,0,High,0,1,0,0,1.23414138892773
2646,17,1,Asian,Some College,19.8560795637203,23,1,Low,1,0,0,0,1.39143187132201
1078,18,1,African American,Bachelor,18.0790613037978,18,1,Low,1,1,0,0,2.13173729718723
3199,16,1,African American,Bachelor,1.51108987525539,3,0,High,0,0,0,0,2.73266119714952
2984,17,0,Caucasian,High School,8.03587340666728,23,0,Low,1,0,0,0,0.68350530138605
2667,18,0,Asian,Bachelor,4.83855456238473,23,0,Moderate,0,0,0,1,0.539645751276114
2249,16,1,Caucasian,Some College,2.60681447138144,17,0,High,1,0,0,1,1.90798391354792
2078,15,0,Caucasian,Some College,12.4548255275496,23,1,Moderate,0,1,0,0,1.44900032096153
2439,18,1,Caucasian,High School,4.66106375969717,19,1,Moderate,0,0,0,0,1.0749373887756
3309,17,1,Caucasian,Some College,17.9850061396313,9,1,Low,1,0,0,1,2.66507555165668
1918,18,1,Caucasian,High School,19.5215666494504,23,0,Moderate,0,0,1,1,1.32142930249244
3206,15,0,Caucasian,,6.01311281121488,22,0,High,0,0,0,0,1.02818368915101
1107,16,0,Other,High School,2.80998019591035,18,0,,1,0,0,1,0.842295999257139
3135,17,0,Asian,Some College,5.29732515627143,23,1,Moderate,0,0,1,0,1.0777476837996
3094,16,0,Asian,High School,5.78356507712886,10,0,Moderate,0,0,0,0,2.02784192224157
2004,15,0,Other,Bachelor,1.89536942069188,16,1,Moderate,0,0,0,0,1.26389077193373
1422,16,1,Caucasian,High School,0.23559752573284,26,0,Moderate,0,0,1,0,0.336571298608156
2491,15,0,Other,Some College,14.1406233864577,4,0,,0,0,0,0,2.53343239579791
1937,16,1,Caucasian,High School,19.4748516407699,26,1,High,1,0,0,1,1.6676669904535
2137,17,1,Other,High School,0.583413371481489,1,0,Moderate,0,1,1,0,3.20431318129244
3092,18,1,African American,Some College,5.60268237550759,19,0,Moderate,0,0,0,0,1.01621504223863
1719,18,0,African American,High School,9.81227151796398,1,0,High,1,0,0,0,3.4861413290978
3117,15,1,African American,High School,10.7665274401982,29,0,Low,0,0,0,0,0.378543634539165
1871,15,0,Caucasian,High School,14.1504563795609,26,0,High,0,0,0,0,0.865945542142021
2689,15,0,African American,Some College,0.255129594148611,8,1,High,1,0,1,1,2.56703180283306
2519,18,1,Caucasian,Some College,10.3787472852951,20,0,High,0,1,1,1,1.41979898481711
2665,17,1,Asian,,11.4699916987043,26,0,Moderate,0,0,0,1,0.200145527369036
2614,15,1,Caucasian,High School,13.3636132391581,2,0,High,1,0,0,0,3.01289748675921
2112,15,0,Caucasian,High School,0.359157275003019,21,0,,0,1,0,1,0.438981740569069
1014,17,0,African American,Some College,12.1014250687549,21,0,Very High,0,1,0,0,1.75158095833408
2487,17,1,African American,High School,0.71224300545683,24,1,Moderate,1,0,0,0,0.972247738432064
2590,18,0,Asian,Bachelor,16.0821849212226,17,0,Very High,1,0,0,0,1.81258108607369
2596,18,0,Caucasian,Bachelor,5.26492349661089,19,0,High,1,0,0,0,1.37877726195554
2739,17,0,Caucasian,Some College,1.67608318190122,29,0,Low,1,0,0,0,0.217042010705896
2972,15,0,African American,Some College,8.1432859693425,22,0,Moderate,1,1,0,1,1.14964962675465
1281,18,1,Asian,Some College,12.1552553748685,21,0,Very High,0,0,0,1,1.5475367003506
2429,16,0,Caucasian,Some College,9.03094045634849,16,0,High,0,0,1,0,1.81384662228395
3221,18,0,Caucasian,High School,0.185050448718047,26,0,Very High,0,0,0,0,0.576402719783198
2793,17,1,Caucasian,Bachelor,11.4267905690615,8,0,Very High,0,0,0,1,2.50774267420683
2962,15,1,Other,Higher,6.45802137155802,17,1,High,0,1,0,0,1.66980705223294
3379,15,1,Caucasian,Some College,12.9055551064713,26,0,Moderate,0,0,1,1,0.709353374214593
1346,17,1,African American,Bachelor,10.1161844518466,12,0,High,0,0,0,0,1.88090928976548
3234,17,1,African American,,10.1681195328925,15,0,High,0,0,1,0,1.93377980861387
1365,17,0,Caucasian,Some College,3.8374636880900304,16,0,High,1,0,1,0,1.68952815841894
3179,17,1,African American,Higher,1.56484197160046,14,0,Low,0,1,0,0,1.79536907819363
1522,17,1,Other,Some College,13.7906841781083,13,0,High,1,0,0,0,2.26758440088839
3354,18,0,Caucasian,Some College,18.9813878729084,21,0,Low,0,0,0,0,1.08888248217789
1295,16,0,Caucasian,Some College,16.3580835366488,3,0,Very High,0,0,0,0,3.10122922050413
1584,16,0,Caucasian,High School,3.92882630445572,12,0,Low,0,0,0,0,1.61653609874521
2697,15,1,Asian,Some College,13.4302361456207,7,1,,0,0,1,1,2.77254937230307
1884,18,1,Asian,Bachelor,11.0365746706834,4,0,Moderate,1,0,0,0,2.87190477041878
2595,18,1,Caucasian,Higher,5.09441000915098,6,1,High,0,0,0,0,2.52760669394052
1341,17,1,Caucasian,Bachelor,5.70488684613533,20,0,Low,1,0,0,0,1.40036325409442
2701,15,0,Caucasian,High School,1.89768460295149,2,0,Low,1,0,0,0,2.89147846999948
1053,17,1,Caucasian,High School,18.9485599611959,22,0,Very High,0,0,1,0,1.57154419139928
1336,18,0,Caucasian,High School,19.9096722146644,5,0,High,0,0,0,0,3.00712906743128
3085,15,0,Caucasian,Some College,9.07507520500707,6,1,Moderate,0,0,1,0,2.89340029465356
3188,16,1,African American,Some College,3.87987912446794,9,1,,0,0,0,0,2.18571084031021
1109,16,1,Asian,Some College,4.15647682917672,24,1,High,1,1,0,0,1.4879468651698
1159,15,1,Caucasian,Bachelor,7.04617768418357,28,0,Moderate,0,0,0,0,0.247626765086563
1648,15,0,African American,,14.5515864426989,19,0,Moderate,0,0,0,0,1.24772519420529
1458,18,1,Caucasian,Some College,19.6719459947755,9,0,Moderate,0,0,0,0,2.5372306390537
1105,16,1,African American,,11.4062501565301,29,0,High,1,0,0,0,0.648273926708192
2816,17,1,African American,Some College,4.07434786555333,17,0,High,1,0,0,0,1.85907157309747
2414,18,1,Other,Bachelor,13.4149440094355,10,0,High,0,1,0,0,2.64419420907048
1962,15,0,African American,Some College,19.2763532237636,3,1,Very High,0,0,0,0,3.57690901545907
1309,18,0,African American,Bachelor,8.07293388986956,25,0,Low,1,0,0,0,0.322286081625407
2472,16,1,Caucasian,Some College,1.82274678179414,15,1,Low,0,0,0,0,1.6109406825599
1084,18,0,Asian,High School,8.88959955955582,16,0,Low,0,1,0,0,1.4633780357857
2839,18,0,Asian,Some College,5.06914259346033,8,0,High,0,0,0,0,2.33755846211807
2398,17,0,Other,High School,5.37159208665933,17,0,Moderate,1,0,0,0,1.52191590118759
3355,16,1,Caucasian,Some College,1.56548961459752,4,1,Very High,1,1,0,0,3.9794209177544
2929,18,0,African American,Some College,2.70837699635656,5,0,Moderate,0,0,0,1,2.24172797245966
1710,18,0,Asian,High School,16.4529585438778,19,0,Moderate,1,1,0,0,1.82282920806858
1670,17,1,Caucasian,Some College,12.2908203644263,20,1,,1,1,1,0,1.81027074428876
2662,17,0,African American,Some College,11.6844957766344,29,0,Low,1,0,0,1,0.223430508936565
3001,17,1,African American,Some College,4.63719227765697,25,0,Very High,1,0,1,0,0.839976523739633
2987,16,0,Caucasian,High School,15.3833973904718,19,0,High,0,1,0,0,1.88591665185174
1666,15,1,Caucasian,High School,8.79015560895104,14,0,High,0,0,0,0,2.07376979031716
2785,17,0,African American,High School,5.2919422376206,20,1,High,1,0,1,0,1.65309976209707
1855,17,1,African American,,7.06954950256758,9,0,High,1,0,0,0,2.25175392194975
1690,16,0,Asian,Some College,19.4628942285382,6,1,High,1,1,0,0,3.6259217303468
3034,16,0,Caucasian,Bachelor,11.6603729488827,27,0,Low,1,0,0,0,0.275935100071076
2096,16,0,Caucasian,Some College,2.15924896221671,19,0,Very High,0,1,0,0,1.52394515516554
2568,18,1,Caucasian,Some College,1.07865165681742,8,0,Low,0,0,0,0,1.66363712440122
2985,16,0,Caucasian,Bachelor,18.1796178382973,27,0,Very High,0,0,0,0,0.970912378768146
1086,17,1,Asian,Bachelor,3.8082699204982,23,0,High,0,0,0,0,1.1588463344506
2395,15,0,African American,High School,7.86340869128528,28,1,Moderate,1,0,0,0,0.785213567683819
3139,16,0,Caucasian,High School,11.1052664521588,27,0,High,0,1,0,0,0.940184256713778
2082,15,1,African American,Some College,19.6205897823015,21,0,High,0,1,0,0,1.56291163534257
2087,15,1,Caucasian,High School,15.1680734606841,12,0,Moderate,1,0,1,0,2.42358536696607
3073,18,1,African American,Some College,3.98761638021254,15,1,Moderate,0,1,1,0,1.92216590907957
2695,15,0,Caucasian,Some College,18.3419701034359,4,0,Moderate,1,0,0,0,3.4922119973943
2016,16,1,Other,High School,7.89980541098065,21,1,Very High,1,0,0,0,1.92194213373612
1541,17,0,Caucasian,,4.46510802138722,20,0,Moderate,1,0,0,0,0.817714202385621
2327,15,1,Caucasian,Higher,5.61271159753032,11,0,High,1,0,0,0,2.19119679504304
1275,15,1,Caucasian,Some College,10.7282076616006,13,1,Low,0,0,0,0,2.1537583398694
2719,16,1,African American,Some College,0.194007098460844,18,0,High,0,0,0,0,1.33122948585126
1028,16,1,Caucasian,Bachelor,2.25218458698441,8,0,High,0,0,1,0,2.14520472046719
1056,18,0,Caucasian,High School,8.84787481496387,25,0,Moderate,0,1,0,0,0.802769539234207
1279,15,0,African American,Some College,17.4266718468057,13,1,Moderate,0,0,0,0,2.13961989136899
3146,18,0,African American,Some College,17.693499699067,2,1,High,0,1,0,1,3.45904473387381
2593,18,1,Asian,Some College,7.97118448288255,8,0,Low,0,0,1,0,2.29681452058455
3008,17,0,Caucasian,High School,13.5228357720291,23,1,Very High,1,0,0,0,1.96484665637417
3251,15,0,Asian,Some College,5.70810580605683,13,1,Moderate,0,1,0,0,2.24359309076809
1567,16,0,Caucasian,Some College,14.7190712103036,13,1,Very High,1,0,0,0,2.8656747490202
1183,16,0,Caucasian,Higher,3.94212077647304,8,0,Moderate,1,1,0,0,2.33804635759037
3342,17,1,Other,Some College,14.4064583295712,11,0,Very High,0,0,0,0,2.5474496063949
2451,18,0,Caucasian,High School,5.54050897739249,11,0,Moderate,0,0,1,0,1.77453110279934
1563,17,1,Other,,13.3054567247382,29,1,High,0,0,1,0,0.783486640015118
3271,15,0,Caucasian,Some College,19.4114666525472,5,0,Moderate,0,0,0,1,2.79966973353561
2765,15,1,African American,High School,9.24722894495478,21,1,Moderate,0,1,0,0,1.45508545261519
1935,18,0,Asian,,9.99236823997524,17,1,High,1,1,0,0,2.28929977523868
1376,18,0,Caucasian,High School,8.17854471513344,8,1,Low,1,0,0,0,2.2008963215286
1817,15,1,Caucasian,High School,5.48023560771095,7,0,High,0,0,0,0,2.20295850571128
1569,17,0,Caucasian,High School,9.26782017609293,7,1,High,0,1,1,0,3.30306667864258
2773,15,1,African American,High School,4.91500624371776,21,0,Moderate,0,0,0,0,0.728794517080748
2076,15,1,African American,Some College,19.5701193386538,13,0,Low,0,0,0,0,2.09664544050513
1669,15,1,Caucasian,High School,16.4147168163146,12,0,High,1,1,0,0,2.61488394182918
2081,17,1,African American,Some College,5.03629404018263,12,0,High,0,0,0,0,2.0622007000872
3035,15,0,Caucasian,Bachelor,18.1783548824291,21,1,Moderate,0,1,0,0,1.90764037980734
2394,16,1,Caucasian,High School,5.48825263271364,1,0,Moderate,0,0,0,0,2.83357611077892
3331,18,1,Caucasian,Some College,1.77044630429457,20,1,Low,0,1,0,1,1.55610607122938
1908,17,0,Asian,High School,2.11027292802402,3,0,High,0,0,0,0,2.35685680687021
1289,15,0,Caucasian,Some College,7.46889182290871,4,0,Moderate,1,0,0,0,2.55372315127219
1644,15,0,Caucasian,High School,11.3361221002093,21,1,Moderate,1,0,0,0,1.60948679879393
1593,15,1,African American,Some College,2.05892289400572,29,0,Very High,0,1,0,1,0.617680423591372
3236,18,1,African American,Some College,13.4194941897157,20,0,Moderate,1,0,0,0,1.32517278425798
2204,16,0,African American,Bachelor,8.46877609799585,8,1,Moderate,1,1,1,1,2.90118560688162
2470,15,1,African American,,8.98296405464425,16,0,Low,0,0,0,0,1.48906702052984
3137,16,1,African American,Bachelor,14.1664809815594,27,0,Moderate,0,0,0,0,0.796142915896213
2754,17,1,African American,Bachelor,19.6010388595297,16,0,Moderate,1,0,0,1,1.84565678378633
2253,18,1,Asian,Some College,6.17265297047901,19,0,Moderate,0,0,1,0,1.15096613144417
1047,18,0,African American,Some College,2.63130613278709,5,0,Low,1,0,0,0,2.56376543001509
2056,15,0,Asian,Some College,9.03738089304556,1,0,,0,0,0,0,2.67209336430009
2956,15,1,African American,Bachelor,14.9226195647728,9,0,Low,0,0,0,1,2.45718751453616
3087,16,0,African American,Some College,13.7477982537143,8,0,Moderate,0,0,0,0,1.93560256078346
2581,18,0,Caucasian,Some College,4.60989674703042,26,0,High,1,0,0,0,0.476597740491808
3333,16,0,Caucasian,Bachelor,5.76423936896212,15,1,High,1,0,0,0,2.17935706850043
1207,18,0,Caucasian,Higher,19.7420017184823,26,1,Low,1,0,0,0,0.94573087329995
1425,18,1,Caucasian,Bachelor,13.3603890502512,16,0,Low,0,0,0,0,1.65561332252205
1778,18,1,Caucasian,Higher,1.1426543868666,20,1,Low,1,0,0,0,0.822773566966738
2349,18,0,Other,Some College,10.7483387719961,15,0,Moderate,0,0,1,1,1.92635906766275
1453,16,1,African American,Some College,18.0235524643471,24,0,High,0,1,1,0,1.05805077209866
